Seconds,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas
114.5021,9.119535,16.94442,13.27228,7.251175,15.71342,18.69005,22.75,22.25089,17.18433,10.3024,15.32868,17.58965,11.82954,18.33057,6.804041,6.804041,7.398516,8.794156,13.84122,5.208634,13.17643,14.34777,16.56486,8.481216,17.33502,13.58399,7.319368,15.77196,17.19055,21.77083,20.65746,17.84718,11.82464,15.85757,17.92446,10.7744,15.78635,6.444985,6.444985,7.560367,9.549709,13.87897,4.83149,14.90993,14.46268,16.70607,8.008125,14.8627,17.35298,6.058089,20.73341,19.45226,30.99127,31.06856,19.58382,14.52948,23.29167,18.13387,12.05093,20.75376,5.120053,5.120053,8.910934,16.02816,17.34291,5.446236,20.1683,18.3823,22.88451,17.69728,32.02377,23.41136,14.06533,28.80675,34.71063,56.48172,33.92916,41.55611,18.89535,36.73688,28.47879,36.69596,44.32601,25.33686,25.33686,20.48749,25.9764,42.0512,21.96179,41.69368,30.66776,30.48235,6.814749,20.06449,18.34581,7.754128,14.49291,20.85994,44.59283,12.33344,17.15736,7.658379,14.3346,10.86078,11.88473,15.99012,9.034448,9.034448,8.752115,11.87596,10.51882,14.62415,14.34357,11.82415,12.18389,17.99316,29.53633,21.89436,15.2584,26.30551,40.90204,55.65921,38.93495,39.59622,20.9718,32.93239,32.2142,52.68565,49.71857,24.04,24.04,16.81285,23.26735,43.07294,12.43825,38.6551,42.13649,29.38584,7.671452,14.21271,8.027526,6.289987,10.63991,20.24172,21.32773,20.65654,19.49085,9.444028,15.82122,16.42248,18.96467,17.1291,8.749597,8.749597,7.497275,7.709279,17.03935,8.79003,21.36408,17.67554,17.71312,5.504843,5.516055,7.168705,2.762452,10.7678,6.105734,6.295778,10.35037,10.6515,12.32952,11.05756,15.6743,8.037385,6.37599,2.685843,2.685843,6.777767,5.04192,9.793421,2.199511,14.56805,8.630679,17.32715,15.94224,18.64297,19.32716,9.388573,20.70436,22.87581,34.80984,17.80654,19.52292,15.0389,29.64123,23.49664,25.26757,9.292262,11.47241,11.47241,8.08622,10.87733,21.37171,8.779998,26.68901,11.52076,24.60084
124.5523,9.429064,17.54162,13.60121,6.962285,16.08306,17.25343,23.0749,22.16467,18.36329,10.59669,15.73028,17.44653,14.0263,19.37895,8.89265,8.89265,7.371107,8.872784,14.71507,6.370344,13.47833,14.44646,16.5125,8.989224,17.68573,14.29455,7.505545,16.06894,15.99799,21.91362,21.40784,18.17901,12.39051,15.85589,18.21045,12.46434,17.46748,8.302641,8.302641,7.485913,9.948871,14.55711,6.43473,15.24198,14.2045,16.95195,8.086283,15.22819,18.19095,6.419795,21.40073,21.37982,31.30046,31.33906,20.52283,15.1522,23.88564,18.3034,13.87396,21.67193,7.379589,7.379589,10.19376,16.06724,17.59871,6.606119,22.0325,18.89784,23.70615,16.54565,29.80708,23.80803,12.21351,26.92321,31.75852,54.24164,34.83589,39.03454,18.86953,34.25023,28.49241,38.79259,43.71481,27.53957,27.53957,17.75139,24.53027,43.21475,23.99012,37.58401,30.42344,30.30126,7.381729,21.45422,18.88825,7.86427,13.93115,19.24314,44.29045,12.55075,16.76323,7.765941,14.16017,10.7764,9.851049,17.27911,9.143711,9.143711,8.628755,11.11282,11.34999,13.85432,13.00425,11.7577,12.6063,17.52613,33.60972,22.97143,12.42319,27.18435,37.82721,53.92452,40.35277,42.20333,21.09354,30.79733,34.84325,46.29394,45.62654,24.64974,24.64974,20.72011,24.69371,46.0524,23.35347,36.84403,33.49592,36.36723,7.504599,14.68553,7.566315,6.128108,9.929578,17.26548,20.81862,20.56537,18.88133,9.047066,15.29449,17.26957,17.98799,18.30442,10.19169,10.19169,7.515478,7.614066,19.86907,7.927734,22.45475,17.86211,18.10497,5.210485,4.840819,7.887595,2.728782,11.99929,5.258048,4.324694,9.336303,6.643726,10.68752,11.13454,16.1506,9.449909,14.39714,4.004856,4.004856,7.529942,3.522417,9.535465,1.926401,17.34033,9.252809,15.63944,12.50162,16.38936,17.24563,9.508898,20.42923,19.72541,41.77081,16.43206,20.5668,15.41318,31.11219,20.4984,29.92885,8.570644,13.57893,13.57893,7.877029,12.41992,19.74166,11.70058,27.62291,12.24325,22.4655
134.6025,9.076565,18.10538,14.07378,7.23535,16.11888,17.74561,23.61543,22.58189,18.7565,10.60752,15.86359,18.08399,13.92276,19.54051,10.39402,10.39402,7.293915,9.313234,15.30722,6.162896,13.58802,15.29826,16.86189,9.20929,18.40937,14.7545,7.296028,16.13763,15.55749,21.77581,21.25096,19.07404,12.45946,15.59757,18.9996,12.74983,17.51719,9.746981,9.746981,7.574865,10.10608,15.29242,6.217973,15.30651,14.65357,17.91485,8.293391,15.16579,18.91945,6.759463,21.9578,21.07841,32.45888,32.78526,20.79318,15.45365,24.15581,18.29033,16.83633,22.17824,9.307701,9.307701,10.65117,16.63637,17.6075,7.622354,23.03116,19.84644,24.19133,16.52571,29.72902,23.24767,13.58588,27.39691,31.73799,53.9393,33.25374,39.17473,18.11119,32.82186,28.9841,32.82367,43.43334,31.88652,31.88652,17.5664,24.5185,40.4786,20.2232,36.95333,29.3303,29.42207,7.615859,19.58631,18.395,7.334241,13.60904,18.43118,42.08294,11.63206,19.75193,7.715161,14.98627,9.834151,12.34267,17.06192,11.0759,11.0759,9.179906,11.7736,10.19276,13.97611,11.88195,10.04137,12.79431,15.71602,36.77853,20.607,11.44243,27.08352,37.43057,54.38604,46.41924,35.16672,19.52164,29.96097,31.95463,25.96978,48.27522,31.29583,31.29583,19.96048,25.54115,47.95618,15.49021,40.96965,22.11113,39.73952,7.601432,13.77502,7.303065,6.236578,9.715576,18.64044,20.54118,19.67633,18.63708,8.583426,14.98578,16.61886,16.23195,17.75147,11.83681,11.83681,6.938364,7.681813,15.73973,11.2724,21.02118,17.81193,19.03882,5.847375,5.657491,8.984434,2.779792,8.290063,6.809774,5.730723,8.493496,15.58177,8.512988,10.56161,14.88555,12.73854,11.76697,5.676649,5.676649,8.830342,4.350759,11.07837,2.774696,21.08728,8.561225,17.44367,12.96393,20.72445,16.26529,9.970059,19.20753,19.45259,37.97839,16.39038,23.00058,16.33124,26.7264,21.38051,23.10332,8.098717,15.5305,15.5305,6.850696,10.42836,19.35949,9.519983,23.4083,12.30313,21.76
144.6527,10.26077,18.18777,13.85058,7.55879,16.16293,17.72089,24.12894,22.75712,18.2933,10.64683,16.1467,18.66155,13.33406,20.35646,12.65405,12.65405,7.677017,9.623888,15.41274,7.744335,13.64373,15.70468,17.18228,9.470777,18.63642,14.90475,7.409835,16.30955,16.05117,22.87326,21.82144,18.75337,12.3965,16.00339,19.63125,11.73981,17.59095,12.14479,12.14479,8.050201,10.83588,15.63062,7.074191,15.4215,15.05543,17.62901,8.588735,15.7429,19.73685,6.760954,21.88599,20.41561,33.7661,34.02326,21.19533,15.64181,24.18255,18.10168,17.7572,22.51058,10.93973,10.93973,11.49647,17.56626,18.25374,8.125769,24.36677,20.61416,24.52875,15.61085,33.0711,23.32324,12.80076,26.43211,32.22177,54.27736,32.46766,41.33207,17.99524,34.74641,28.68996,30.53696,43.42704,39.6314,39.6314,16.7679,24.03572,39.86167,27.45643,35.18537,27.33319,28.477,7.586495,19.92695,17.85405,6.485638,13.11251,18.79559,43.68622,12.0381,17.834,6.574459,15.83696,8.835433,11.51586,16.47888,14.0443,14.0443,8.606814,11.95564,10.80702,19.93605,12.92799,11.48181,11.55107,19.1205,30.5521,20.18946,12.05822,25.39681,36.89326,49.89026,34.77654,32.65178,18.87159,30.27735,35.37911,35.52399,46.77748,36.09539,36.09539,16.99489,21.82565,46.976,17.57043,35.04288,27.02832,30.69359,7.513909,12.30058,7.73407,6.080344,9.782492,17.345,19.78906,19.9119,21.48206,8.541923,15.13746,15.88131,14.87111,17.87101,11.43636,11.43636,6.461532,7.774616,16.04187,10.22381,20.00156,16.4902,20.26003,4.372069,5.762112,7.888387,2.934023,6.942364,4.797,6.883481,11.2251,11.01832,10.90485,9.249204,15.98833,9.439876,11.04404,6.473718,6.473718,8.679293,1.861624,11.05715,3.412828,26.48302,11.34479,16.32194,12.19681,20.84763,15.56948,9.265605,18.46426,17.5485,39.76389,15.69776,20.09912,14.38309,29.44188,20.85873,23.9251,7.259291,19.04738,19.04738,8.287102,10.5182,17.6198,11.57939,21.03918,12.52868,19.46679
154.7029,9.925338,18.68328,14.17958,7.586533,16.43854,18.15371,24.46276,22.87185,18.71515,10.82215,16.36119,19.17256,13.29392,18.93759,13.59579,13.59579,7.502166,9.810737,15.81762,7.266445,13.49377,15.27307,17.28927,9.452227,19.32224,14.9767,7.609466,16.23239,16.13656,23.0074,22.35585,19.18133,12.56565,16.48159,20.31003,12.46063,18.24137,12.50589,12.50589,7.901911,11.30722,15.94458,7.253082,15.48666,15.60826,17.82237,8.554748,15.92319,20.25868,6.992072,22.71834,19.99517,34.39158,35.03255,21.6413,16.03274,25.23201,18.2979,18.51128,22.83436,12.83225,12.83225,11.568,17.84196,18.44196,8.809479,25.79338,21.60193,25.68562,15.79443,29.84827,22.31187,11.79299,26.31338,28.83744,55.42641,31.9339,41.15986,17.97874,34.86091,26.89331,29.63397,42.69214,32.8571,32.8571,16.4388,23.98312,39.07914,20.22243,35.39479,27.15655,28.16635,8.405933,19.6608,19.26061,7.361912,13.77605,20.04309,38.77316,12.38055,17.61331,6.058504,14.5423,9.753652,8.770201,16.58551,13.02478,13.02478,7.613022,11.17922,12.44061,12.43264,13.20445,9.07622,11.33303,17.16828,32.15769,20.0459,12.86901,26.05758,35.76562,51.0084,37.79264,33.34151,20.70652,29.78494,34.81994,31.66054,48.29612,27.76434,27.76434,11.83759,19.2145,36.01807,20.04439,29.15337,27.9357,32.0098,7.514415,15.31785,6.660511,5.657264,9.911362,17.51349,19.63043,20.42933,21.11225,8.506049,14.51949,15.55135,12.22311,19.29508,10.12874,10.12874,7.523411,7.67782,14.68881,7.357352,20.58054,15.72993,18.45039,4.376746,6.234774,7.915459,2.707624,13.98734,6.111402,4.890807,9.095161,10.83241,15.7534,9.230101,15.70207,14.57349,13.95435,6.74386,6.74386,10.44855,1.329303,10.94475,2.305685,22.87884,5.04205,14.63872,15.04554,17.37345,15.26627,10.15493,15.74588,17.02437,37.69177,15.52547,20.10807,14.25267,33.10581,20.19838,23.34031,8.173701,19.99781,19.99781,6.310187,11.17722,20.68446,14.33729,18.87278,12.68518,19.62636
164.7531,8.621117,18.89684,14.16144,7.85789,16.36701,18.50342,24.62492,23.67583,19.16988,10.88747,16.87736,19.60954,14.09597,20.89861,12.8093,12.8093,7.959241,10.14041,16.51328,6.954883,14.20409,15.99204,17.74829,8.924137,18.78083,14.93792,8.278797,16.36152,17.2216,23.59181,22.68436,19.63791,12.97012,16.66696,20.48959,13.22657,19.16793,11.94641,11.94641,8.257193,11.53074,16.41571,6.988279,16.43687,15.70757,18.22942,8.167869,15.78567,21.10573,7.09539,23.3501,20.22086,35.1483,35.65824,22.0886,16.39704,26.25951,18.58383,19.25251,23.2261,14.07384,14.07384,12.00917,17.21434,18.79526,9.190412,26.52116,22.42377,25.92927,16.92783,29.62666,20.78062,13.52747,24.05627,27.88871,53.41153,31.00667,40.90151,17.71395,34.65946,26.46473,29.71583,41.71148,26.28253,26.28253,15.66073,22.78982,39.36883,19.55395,34.22919,26.96183,27.46769,8.055805,20.19802,17.26532,6.592588,12.5923,19.43438,40.42644,11.10683,17.46083,6.284067,12.99456,10.42554,8.662802,16.40699,10.15749,10.15749,8.593721,11.83376,13.06252,12.74972,12.26,10.50579,10.36386,15.411,31.83244,20.1256,12.4523,26.3725,33.27255,50.63789,47.03389,34.13861,20.92416,36.68886,33.59931,33.17117,44.89827,24.75434,24.75434,16.93762,15.53526,31.87928,12.93745,33.55933,25.684,20.27836,8.003466,14.55936,6.66445,5.884255,9.568556,16.63428,19.93409,19.91112,20.62285,8.466007,13.68428,15.20187,13.06297,17.96461,8.908741,8.908741,6.421742,6.780494,16.76548,6.465846,18.53427,15.1085,16.31489,6.194383,6.537617,7.553235,3.133135,9.71196,5.179108,6.801094,10.36361,10.82402,16.87517,10.53288,14.39864,17.12285,9.700675,8.238624,8.238624,12.75532,3.021078,11.76905,1.867072,25.81276,6.26083,12.8168,9.325109,22.08857,15.12352,9.179284,17.43913,17.63923,35.25721,15.87802,20.22912,14.00443,31.12285,21.0672,25.29474,10.91502,17.63145,17.63145,6.992386,11.03346,24.32991,13.41388,22.50978,13.39701,21.3794
174.8033,10.77278,19.86003,14.33446,8.181803,16.47341,18.51019,24.33156,23.9479,19.62461,10.96435,17.25396,19.85481,13.87523,20.63417,12.33766,12.33766,7.920348,10.24854,16.6737,6.883786,14.4549,16.06658,18.51555,10.17134,19.69673,15.20213,8.102639,16.54064,17.01916,23.03364,23.09981,20.0945,13.0484,17.13706,21.55878,12.97558,18.53652,11.54886,11.54886,8.192202,11.48285,16.71236,6.630888,16.67978,15.64018,19.03893,8.749684,15.94394,22.07017,7.315178,23.85718,20.43306,36.09723,36.84914,22.5359,16.73925,27.28422,18.69762,19.83927,23.97096,14.75812,14.75812,12.98136,17.90148,19.33771,9.408037,27.88541,22.65836,25.98324,16.17345,28.60778,20.91101,11.39074,23.25101,29.95646,50.92031,30.91848,40.64315,17.51031,35.94304,26.31149,28.15398,40.69656,25.8044,25.8044,15.95267,22.28486,39.67179,19.09683,35.40415,27.13308,29.66958,8.376632,18.60204,16.12863,7.063941,12.04634,18.43555,38.26643,11.19828,17.30834,6.257674,12.59221,11.07211,8.260544,16.74335,12.06195,12.06195,7.839711,11.41699,11.21098,12.21405,11.30937,9.984024,11.19448,16.07871,33.66714,19.13554,10.57343,25.89967,36.52404,51.16977,45.12146,34.93572,20.53099,40.93521,32.82428,33.35438,46.34605,25.87204,25.87204,18.51882,18.53106,42.26136,14.62291,37.07849,27.69569,37.96514,7.063953,15.23726,7.592828,5.809821,9.328165,17.1074,18.48215,19.47514,20.13345,8.364744,14.17109,15.35622,12.88126,17.28674,8.760743,8.760743,5.921281,6.710135,16.38463,10.08069,19.15963,14.84853,17.1397,4.386903,5.704603,8.99711,3.398574,8.084692,6.931269,7.231553,10.58431,10.81562,17.15892,12.10109,14.66796,14.64496,10.86129,9.65602,9.65602,11.58401,1.810889,11.14234,3.865179,16.82538,5.886424,15.7294,11.23449,19.39239,17.48804,9.613053,18.09966,16.02333,35.90294,15.94551,20.35018,14.06155,33.47243,21.04769,22.09648,9.832091,16.62578,16.62578,6.57779,11.52257,25.15388,9.588299,23.12179,12.00271,24.33023
184.8536,10.85445,20.05195,14.45675,8.276623,16.66564,18.69475,24.6624,24.21996,20.07934,11.04122,17.40474,20.23304,14.04556,21.11559,12.24749,12.24749,8.021695,10.36878,16.87339,7.053983,14.56305,16.36681,18.66147,10.27848,19.94773,15.30451,8.179663,16.70869,17.58994,23.44642,23.51526,20.55108,13.12668,17.41729,21.92558,13.30976,19.21441,11.57313,11.57313,8.31781,11.60515,17.05134,6.798887,16.92534,15.99562,19.27121,8.790852,16.09064,22.62043,7.389836,24.37369,20.53017,37.01047,38.04005,22.9832,17.08146,28.41681,19.08586,20.67091,24.3789,15.19688,15.19688,13.39504,18.48735,20.09233,9.467057,29.11591,23.46811,26.56531,15.99922,28.50378,20.63696,11.2272,23.08941,29.87808,50.54859,30.83029,40.38479,17.30667,35.2582,26.4195,27.67898,40.66668,24.89959,24.89959,15.56461,22.10935,39.02584,18.94821,34.79767,26.55132,29.33292,8.204598,18.61612,15.79123,7.02322,11.87594,18.50563,38.08816,11.28972,17.15586,6.231281,12.76941,10.93618,8.374507,16.79625,11.64936,11.64936,7.659804,11.1268,12.3274,12.19746,11.09787,9.820421,11.08355,16.07695,33.13745,18.94817,10.59663,25.29899,35.74835,50.76163,43.20903,35.73283,20.13782,38.76565,32.31779,32.85442,45.9499,25.07833,25.07833,17.89161,19.4172,50.67141,14.32684,36.50761,27.69872,36.69389,7.122982,15.03315,7.478723,5.710909,9.158406,16.68619,18.39282,19.03916,19.64406,8.263481,13.90273,15.20326,12.59504,17.23181,8.541864,8.541864,5.861617,6.723463,16.96538,9.740388,18.82714,14.67084,16.925,4.339206,5.711809,9.113441,3.296799,8.374063,6.671992,7.08554,10.80501,10.80722,17.44266,12.06058,14.90377,15.02301,10.53535,9.658862,9.658862,11.36117,1.592562,10.88517,3.663448,18.13267,5.846986,15.40707,11.33924,18.95357,17.17584,9.344507,18.02823,16.18495,35.16151,16.013,20.47124,14.11867,32.59853,21.32283,22.15415,10.57023,16.08374,16.08374,6.382132,11.50723,20.66628,9.425041,22.55839,11.9237,23.6605
194.9038,10.89305,20.22809,14.57792,8.366848,16.85787,18.88302,25.00593,24.49203,20.53407,11.1181,17.55552,20.61127,14.22422,21.59701,12.15732,12.15732,8.126099,10.51411,17.15476,7.228879,14.66859,16.66705,18.80739,10.36197,20.18472,15.40351,8.262171,16.87673,18.17682,23.87916,23.9307,21.00766,13.20496,17.69752,22.29238,13.65613,19.8923,11.5974,11.5974,8.44744,11.79469,17.29638,6.977411,17.17133,16.35105,19.5035,8.820737,16.23695,23.16238,7.461537,24.89019,20.625,37.9229,39.23095,23.43049,17.42367,29.5494,19.4741,21.50752,24.78685,15.63564,15.63564,13.79732,18.92231,20.19723,9.522989,30.34341,24.27787,27.14737,15.83753,28.41848,20.354,11.10503,22.92782,29.75539,50.21936,30.7421,40.12643,17.10303,34.57335,26.52752,27.22652,40.63679,23.99477,23.99477,15.16244,21.93819,38.71717,18.80574,34.15443,25.96957,28.99625,8.022373,18.66342,15.4693,6.971629,11.70553,18.5972,37.95146,11.38117,17.00338,6.204888,12.94662,10.80024,8.498962,16.84914,11.23678,11.23678,7.492258,10.99699,11.97443,12.19179,10.9011,9.656819,10.97262,16.06063,32.55945,18.77736,10.65851,24.69831,34.88938,50.33424,41.29661,36.52993,19.74465,36.59608,31.8113,32.34157,45.55376,24.28461,24.28461,17.22225,19.13138,48.50262,13.98665,35.8557,27.70175,35.42264,7.202666,14.81064,7.343366,5.611669,8.988647,16.24644,18.33157,18.60318,19.15466,8.162218,13.63437,15.05031,12.3073,17.17689,8.322984,8.322984,5.810415,6.675638,16.39985,9.318919,18.47415,14.49314,16.7103,4.328478,5.736353,9.202363,3.187787,8.663434,6.371187,6.928828,11.02571,10.79883,17.72641,12.02008,15.13957,15.46055,10.20942,9.661704,9.661704,11.15901,1.913969,10.64195,3.4166,19.65152,5.807548,15.08473,11.40401,18.56365,16.80897,9.061207,17.9568,16.38319,34.39084,16.08049,20.59229,14.17579,31.72464,21.59796,22.27944,11.30837,15.54169,15.54169,6.191436,11.28437,20.33422,9.336275,21.97313,11.8447,22.99077
204.954,10.93165,20.40423,14.69909,8.457073,17.0501,19.0713,25.34945,24.76409,20.9888,11.19498,17.7063,20.9895,14.40288,22.07843,12.06715,12.06715,8.230503,10.65945,17.43614,7.403774,14.77414,16.96729,18.95331,10.44546,20.4217,15.5025,8.344679,17.04478,18.7637,24.3119,24.34615,21.46424,13.28324,17.97775,22.65918,14.0025,20.57019,11.62168,11.62168,8.577071,11.98422,17.54142,7.155935,17.41732,16.70649,19.73578,8.850623,16.38326,23.70433,7.533239,25.4067,20.71983,38.83533,40.42186,23.87779,17.76589,30.68198,19.86234,22.34413,25.19479,16.07441,16.07441,14.19959,19.35728,20.30213,9.578921,31.57091,25.08763,27.72943,15.67584,28.33318,20.07105,10.98286,22.76623,29.6327,49.89013,30.65392,39.86807,16.89939,33.88851,26.63553,26.77405,40.60691,23.08996,23.08996,14.76026,21.76702,38.4085,18.66327,33.51119,25.38782,28.65959,7.840147,18.71071,15.14737,6.920039,11.53513,18.68877,37.81476,11.47261,16.85089,6.178495,13.12382,10.66431,8.623416,16.90203,10.82419,10.82419,7.324712,10.86719,11.62146,12.18612,10.70432,9.493216,10.86169,16.0443,31.98145,18.60654,10.72039,24.09763,34.03041,49.90686,39.38418,37.32704,19.35148,34.42652,31.30481,31.82872,45.15761,23.49089,23.49089,16.5529,18.84555,46.33383,13.64647,35.2038,27.70478,34.1514,7.28235,14.58814,7.208009,5.512429,8.818889,15.80669,18.27032,18.16719,18.66526,8.060956,13.36601,14.89736,12.01956,17.12196,8.104105,8.104105,5.759212,6.627814,15.83431,8.897449,18.12116,14.31544,16.4956,4.31775,5.760896,9.291285,3.078774,8.952805,6.070382,6.772115,11.24641,10.79043,18.01015,11.97958,15.37537,15.89808,9.88349,9.664547,9.664547,10.95684,2.235376,10.39872,3.169752,21.17037,5.768111,14.7624,11.46878,18.17373,16.44209,8.777907,17.88537,16.58142,33.62018,16.14798,20.71335,14.23292,30.85074,21.87309,22.40473,12.04651,14.99965,14.99965,6.000741,11.0615,20.00216,9.247509,21.38788,11.76569,22.32104
215.0042,10.97026,20.58037,14.82027,8.547298,17.24232,19.25958,25.69298,25.03616,21.44353,11.27185,17.85709,21.36773,14.58154,22.55985,11.97698,11.97698,8.334907,10.80479,17.71751,7.57867,14.87968,17.26753,19.09923,10.52895,20.65868,15.6015,8.427187,17.21283,19.35058,24.74465,24.7616,21.92082,13.36152,18.25798,23.02597,14.34888,21.24808,11.64595,11.64595,8.706701,12.17375,17.78646,7.33446,17.66331,17.06192,19.96807,8.880508,16.52957,24.24627,7.60494,25.9232,20.81467,39.74776,41.61276,24.32509,18.1081,31.81457,20.25058,23.18074,25.60274,16.51317,16.51317,14.60186,19.79224,20.40703,9.634853,32.79841,25.89739,28.3115,15.51415,28.24788,19.78809,10.86069,22.60464,29.51001,49.5609,30.56573,39.60971,16.69575,33.20366,26.74355,26.32159,40.57702,22.18515,22.18515,14.35809,21.59586,38.09982,18.52081,32.86795,24.80606,28.32293,7.657922,18.75801,14.82543,6.868448,11.36472,18.78034,37.67806,11.56406,16.69841,6.152102,13.30102,10.52838,8.747871,16.95492,10.4116,10.4116,7.157166,10.73739,11.26849,12.18044,10.50755,9.329614,10.75075,16.02797,31.40346,18.43573,10.78227,23.49695,33.17144,49.47947,37.47176,38.12414,18.95831,32.25696,30.79832,31.31588,44.76147,22.69717,22.69717,15.88354,18.55973,44.16504,13.30629,34.5519,27.70781,32.88015,7.362034,14.36564,7.072652,5.41319,8.64913,15.36694,18.20907,17.73121,18.17586,7.959693,13.09765,14.7444,11.73183,17.06703,7.885226,7.885226,5.70801,6.579989,15.26878,8.47598,17.76818,14.13775,16.28091,4.307022,5.78544,9.380206,2.969762,9.242177,5.769577,6.615402,11.46712,10.78203,18.29389,11.93908,15.61117,16.33562,9.557558,9.667389,9.667389,10.75468,2.556782,10.1555,2.922904,22.68921,5.728673,14.44007,11.53355,17.78381,16.07521,8.494606,17.81395,16.77966,32.84951,16.21546,20.83441,14.29004,29.97685,22.14823,22.53001,12.78465,14.4576,14.4576,5.810046,10.83863,19.6701,9.158743,20.80262,11.68669,21.65131
225.0544,11.00886,20.75651,14.94144,8.637523,17.43455,19.44785,26.0365,25.30823,21.89827,11.34873,18.00787,21.74596,14.7602,23.04127,11.88681,11.88681,8.439312,10.95013,17.99888,7.753566,14.98523,17.56776,19.24514,10.61245,20.89566,15.70049,8.509695,17.38087,19.93746,25.17739,25.17705,22.37741,13.4398,18.53821,23.39277,14.69525,21.92596,11.67022,11.67022,8.836332,12.36328,18.0315,7.512984,17.9093,17.41736,20.20035,8.910394,16.67588,24.78822,7.676642,26.43971,20.9095,40.66019,42.80367,24.77239,18.45031,32.94716,20.63883,24.01735,26.01068,16.95193,16.95193,15.00414,20.22721,20.51193,9.690785,34.02591,26.70714,28.89356,15.35246,28.16258,19.50513,10.73851,22.44305,29.38732,49.23167,30.47754,39.35136,16.49211,32.51882,26.85157,25.86912,40.54714,21.28034,21.28034,13.95591,21.42469,37.79115,18.37834,32.22471,24.22431,27.98627,7.475696,18.80531,14.5035,6.816858,11.19432,18.87192,37.54136,11.6555,16.54593,6.125709,13.47822,10.39244,8.872326,17.00782,9.999017,9.999017,6.98962,10.60759,10.91552,12.17477,10.31078,9.166011,10.63982,16.01164,30.82546,18.26491,10.84415,22.89627,32.31247,49.05209,35.55933,38.92125,18.56514,30.0874,30.29183,30.80303,44.36532,21.90345,21.90345,15.21418,18.2739,41.99625,12.96611,33.89999,27.71084,31.6089,7.441717,14.14313,6.937295,5.31395,8.479371,14.92718,18.14783,17.29523,17.68647,7.85843,12.82929,14.59145,11.44409,17.0121,7.666346,7.666346,5.656807,6.532165,14.70325,8.054511,17.41519,13.96005,16.06621,4.296295,5.809983,9.469128,2.860749,9.531548,5.468771,6.45869,11.68782,10.77364,18.57764,11.89858,15.84697,16.77316,9.231626,9.670231,9.670231,10.55252,2.878189,9.912282,2.676057,24.20806,5.689235,14.11773,11.59833,17.39389,15.70833,8.211306,17.74252,16.9779,32.07885,16.28295,20.95547,14.34716,29.10295,22.42336,22.6553,13.52279,13.91556,13.91556,5.619351,10.61576,19.33804,9.069977,20.21736,11.60768,20.98158
